image_src,title,price,description,Ref.,Material,Gemas,Tipo,url
https://robertojoyero.com/wp-content/uploads/0076460.jpg," Sortija oro blanco, rubies y brillante 0.05 ct",810 ,"Realizado en oro blanco de 18 quilates, rubies y un diamante central blanco extra con un peso de 0.05 quilates.",0076460,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-rubies-y-brillante-0-05-ct/
https://robertojoyero.com/wp-content/uploads/0076459.jpg," Sortija oro blanco, zafiros y brillante 0.05 ct",810 ,"Realizado en oro blanco de 18 quilates, zafiros naturales y un diamante central blanco extra con un peso de 0.05 quilates.",0076459,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-zafiros-y-brillante-0-05-ct/
https://robertojoyero.com/wp-content/uploads/0076485.jpg, Media alianza oro blanco y brillantes 0.45 ct,1.190 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.45 quilates.,0076485,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-45-ct/
https://robertojoyero.com/wp-content/uploads/0076486.jpg, Media alianza oro blanco y brillantes 0.54 ct,2.090 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.54 quilates.,0076486,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-54-ct/
https://robertojoyero.com/wp-content/uploads/0076487.jpg, Media alianza oro blanco y brillantes 0.63 ct,1.865 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.63 quilates.,0076487,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-63-ct/
https://robertojoyero.com/wp-content/uploads/0076488.jpg, Media alianza oro blanco y brillantes 1.15 ct,3.550 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 1.15 quilates.,0076488,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-1-15-ct/
https://robertojoyero.com/wp-content/uploads/0076134.jpg," Sortija oro blanco, brillantes y zafiro",5.055 ,"Realizado en oro blanco de 18 quilates, 10 diamantes blanco extra con un peso de 0.85 quilates y un zafiro central con un peso de 2.10 quilates.",0076134,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiro-2/
https://robertojoyero.com/wp-content/uploads/0076057.jpg," Sortija oro blanco, brillantes y rubí",4.180 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.57 quilates y rubí central con un peso de 1.27 quilates.",0076057,ORO BLANCO,RUBIES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubi-2/
https://robertojoyero.com/wp-content/uploads/0076136.jpg," Sortija oro blanco, brillantes y rubí",5.100 ,"Realizado en oro blanco de 18 quilates, 10 diamantes blanco extra con un peso de 0.85 quilates y un rubí central con un peso de 1.80 quilates.",0076136,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubi-3/
https://robertojoyero.com/wp-content/uploads/0076140.jpg," Sortija oro blanco, brillantes y esmeralda",2.385 ,"Realizado en oro blanco de 18 quilates, 10 diamantes blanco extra con un peso de 0.45 quilates y una esmeralda central con un peso de 0.44 quilates.",0076140,ORO BLANCO,"DIAMANTES,ESMERALDAS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-esmeralda-5/
https://robertojoyero.com/wp-content/uploads/0076142.jpg," Sortija oro blanco, brillantes y zafiro",2.035 ,"Realizado en oro blanco de 18 quilates, 10 diamantes blanco extra con un peso de 0.45 quilates y un zafiro central con un peso de 0.72 quilates.",0076142,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiro-3/
https://robertojoyero.com/wp-content/uploads/0076491.jpg, Sortija oro blanco y brillante 0.15 ct,1.070 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.15 quilates.,0076491,ORO BLANCO,DIAMANTES,"COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillante-0-15-ct/
https://robertojoyero.com/wp-content/uploads/0074240.jpg, Anillo solitario platino y brillante,4.450 ,Realizado en platino de 950 mm. y diamante blanco extra con un peso de 0.46 quilates.,0076882,PLATINO,DIAMANTES,"COMPROMISO,ESPECIAL PLATINO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-platino-y-brillante-6/
https://robertojoyero.com/wp-content/uploads/0076962.jpg," Sortija oro blanco, brillantes y esmeralda",1.330 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.14 quilates y esmeralda central.",0076962,ORO BLANCO,"DIAMANTES,ESMERALDAS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-esmeralda-6/
https://robertojoyero.com/wp-content/uploads/0076971.jpg, Sortija oro blanco y brillantes 0.08 ct,735 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.08 quilates.,0076971,ORO BLANCO,DIAMANTES,ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-08-ct/
https://robertojoyero.com/wp-content/uploads/0076964.jpg," Sortija oro blanco, brillantes y rubí",1.200 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.14 quilates y rubi central.",0076964,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubi-4/
https://robertojoyero.com/wp-content/uploads/0076972.jpg, Sortija oro rosa y brillantes 0.08 ct,735 ,Realizado en oro rosado de 18 quilates y diamantes blanco extra con un peso de 0.08 quilates.,0076972,ORO ROSA,DIAMANTES,ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-rosa-y-brillantes-0-08-ct/
https://robertojoyero.com/wp-content/uploads/0077072.jpg," Sortija oro blanco, brillantes y zafiro",1.690 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.13 quilates y zafiro central.",0077072,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiro-6/
https://robertojoyero.com/wp-content/uploads/0077073.jpg," Sortija oro blanco, brillantes y rubí",1.835 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.13 quilates y rubi central.",0077073,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubi-5/
https://robertojoyero.com/wp-content/uploads/0074251.jpg, Media alianza platino y brillantes,2.805 ,Realizado en platino de 950 mm. y diamantes blanco extra con un peso de 0.85 quilates.,0074251,PLATINO,DIAMANTES,"ALIANZAS,COMPROMISO,ESPECIAL PLATINO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-platino-y-brillantes-4/
https://robertojoyero.com/wp-content/uploads/0076969.jpg, Sortija oro blanco y brillantes 0.42 ct,1.315 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.42 quilates.,0076969,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-42-ct/
https://robertojoyero.com/wp-content/uploads/0077751.jpg," Sortija oro rosa, brillantes y piedras de color",3.350 ,"Realizado en oro rosado de 18 quilates, diamantes blanco extra con un peso de 0.12 quilates, 2 zafiros, 1 aguamarina, 1 turmalina y 1 tsavorita.",0077751,ORO ROSA,"DIAMANTES,GEMAS DE COLOR",ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-rosa-brillantes-y-piedras-de-color/
https://robertojoyero.com/wp-content/uploads/0076490.jpg, Sortija oro rosa y brillantes 0.04 ct,600 ,Realizado en oro rosado de 18 quilates y diamantes blanco extra con un peso de 0.04 quilates.,0076490,ORO ROSA,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-rosa-y-brillantes-0-04-ct/
https://robertojoyero.com/wp-content/uploads/0076492.jpg, Anillo solitario oro blanco y brillante 0.20 ct,1.080 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.20 quilates.,0076492,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-0-20-ct/
https://robertojoyero.com/wp-content/uploads/0076493.jpg, Anillo solitario oro blanco y brillante 0.25 ct,1.315 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.25 quilates.,0076493,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-0-25-ct/
https://robertojoyero.com/wp-content/uploads/0076496.jpg, Media alianza oro blanco y brillantes 0.58 ct,1.430 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.58 quilates.,0076496,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-58-ct/
https://robertojoyero.com/wp-content/uploads/0076499.jpg, Media alianza oro blanco y brillantes 0.17 ct,750 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.17 quilates.,0076499,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-17-ct/
https://robertojoyero.com/wp-content/uploads/0075892.jpg, Sortija oro blanco y brillantes 0.36 ct,1.280 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso total de 0.36 quilates.,0075892,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-36-ct/
https://robertojoyero.com/wp-content/uploads/0075957.jpg, Sortija oro blanco y brillantes,2.570 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.74 quilates.,0075957,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-11/
https://robertojoyero.com/wp-content/uploads/0076515.jpg, Media alianza oro rosa y 9 brillantes 0.45 ct,1.015 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.45 quilates.,0076515,ORO ROSA,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-y-9-brillantes-0-45-ct/
https://robertojoyero.com/wp-content/uploads/0076516.jpg, Media alianza oro blanco y 7 brillantes 0.45 ct,1.405 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.45 quilates.,0076516,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-7-brillantes-0-45-ct/
https://robertojoyero.com/wp-content/uploads/0076517.jpg, Media alianza oro rosa y 7 brillantes 0.50 ct,1.380 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.50 quilates.,0076517,ORO ROSA,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-y-7-brillantes-0-50-ct/
https://robertojoyero.com/wp-content/uploads/0076519.jpg, Media alianza oro rosa y 7 brillantes 0.63 ct,1.575 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.63 quilates.,0076519,ORO ROSA,DIAMANTES,"ALIANZAS,COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-y-7-brillantes-0-63-ct/
https://robertojoyero.com/wp-content/uploads/0076520.jpg, Media alianza oro blanco y 7 brillantes 0.95 ct,3.090 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.95 quilates.,0076520,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-7-brillantes-0-95-ct/
https://robertojoyero.com/wp-content/uploads/0076521.jpg, Media alianza oro rosa y 7 brillantes 0.95 ct,2.215 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.95 quilates.,0076521,ORO ROSA,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-y-7-brillantes-0-95-ct/
https://robertojoyero.com/wp-content/uploads/0076522.jpg, Media alianza oro blanco y 11 brillantes 0.18 ct,720 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.18 quilates.,0076522,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-11-brillantes-0-18-ct/
https://robertojoyero.com/wp-content/uploads/0076523.jpg, Media alianza oro rosa y 11 brillantes 0.18 ct,735 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.18 quilates.,0076523,ORO ROSA,DIAMANTES,"ALIANZAS,COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-y-11-brillantes-0-18-ct/
https://robertojoyero.com/wp-content/uploads/0076526.jpg, Media alianza oro blanco y 11 brillantes 0.35 ct,1.045 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.35 quilates.,0076526,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-11-brillantes-0-35-ct/
https://robertojoyero.com/wp-content/uploads/0076527.jpg, Sortija oro blanco y 11 brillantes 0.21 ct,1.285 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.21 quilates.,0076527,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-11-brillantes-0-21-ct/
https://robertojoyero.com/wp-content/uploads/0076528.jpg, Sortija oro rosa y 11 brillantes 0.21 ct,1.065 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.21 quilates.,0076528,ORO ROSA,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-rosa-y-11-brillantes-0-21-ct/
https://robertojoyero.com/wp-content/uploads/0076530.jpg, Sortija oro rosa y 11 brillantes 0.50 ct,1.450 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.50 quilates.,0076530,ORO ROSA,DIAMANTES,"ALIANZAS,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-rosa-y-11-brillantes-0-50-ct/
https://robertojoyero.com/wp-content/uploads/0076529.jpg, Sortija oro blanco y 11 brillantes 0.50 ct,1.450 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.50 quilates.,0076529,ORO BLANCO,DIAMANTES,ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-11-brillantes-0-50-ct/
https://robertojoyero.com/wp-content/uploads/0076533.jpg, Anillo solitario oro blanco y brillante 0.30 ct,1.600 ,Realizado en oro blanco de 18 quilates y un diamante blanco extra con un peso de 0.30 quilates.,0076533,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-0-30-ct/
https://robertojoyero.com/wp-content/uploads/0076540.jpg, Media alianza oro blanco y 7 brillantes 1.00 ct,2.635 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 1.00 quilates.,0076540,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-7-brillantes-1-00-ct/
https://robertojoyero.com/wp-content/uploads/0076539.jpg, Media alianza oro blanco y 7 brillantes 0.77 ct,1.740 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.77 quilates.,0076539,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-7-brillantes-0-77-ct/
https://robertojoyero.com/wp-content/uploads/0076538.jpg, Media alianza oro blanco y 7 brillantes 0.52 ct,1.330 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.52 quilates.,0076538,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-7-brillantes-0-52-ct/
https://robertojoyero.com/wp-content/uploads/0076590.jpg, Anillo solitario oro amarillo y brillante,2.855 ,Realizado en oro amarillo de 18 quilates con un diamante blanco extra de 0.40 quilates.,0076590,ORO AMARILLO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-amarillo-y-brillante/
https://robertojoyero.com/wp-content/uploads/0076591.jpg, Anillo solitario oro amarillo y brillante,2.855 ,Realizado en oro amarillo de 18 quilates con un diamante blanco extra de 0.40 quilates.,0076591,ORO AMARILLO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-amarillo-y-brillante-2/
https://robertojoyero.com/wp-content/uploads/0078338.jpg," Sortija oro blanco, rubí y brillantes 0.24 ct",2.060 ,"Realizada en oro blanco de 18 quilates, rubí y diamantes blanco extra con un peso de 0.24 quilates.",0078338,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-rubi-y-brillantes-0-24-ct/
https://robertojoyero.com/wp-content/uploads/0078337.jpg," Sortija oro blanco, zafiro y brillantes 0.24 ct",2.095 ,"Realizada en oro blanco de 18 quilates, zafiro natural y diamantes blanco extra con un peso de 0.24 quilates.",0078337,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-zafiro-y-brillantes-0-24-ct/
https://robertojoyero.com/wp-content/uploads/0078368.jpg," Sortija oro blanco, zafiro y brillantes 0.22 ct",1.150 ,"Realizada en oro blanco de 18 quilates, zafiro central y diamantes blanco extra con un peso de 0.22 quilates.",0078368,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-zafiro-y-brillantes-0-22-ct/
https://robertojoyero.com/wp-content/uploads/0078369.jpg," Sortija oro blanco, zafiro y brillantes 0.18 ct",1.025 ,"Realizada en oro blanco de 18 quilates, zafiro central y diamantes blanco extra con un peso de 0.18 quilates.",0078369,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-zafiro-y-brillantes-0-18-ct/
https://robertojoyero.com/wp-content/uploads/0079139.jpg," Sortija ojo perdiz oro blanco, btes. y rubís",3.010 ,"Realizada en oro blanco de 18 quilates, rubís con un peso total de 1.05 quilates, y diamantes blanco extra con un peso total de 0.514 quilates.",0079139,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-ojo-perdiz-oro-blanco-btes-y-rubis/
https://robertojoyero.com/wp-content/uploads/0078370.jpg," Sortija oro blanco, rubí y brillantes 0.18 ct",1.025 ,"Realizada en oro blanco de 18 quilates, rubí central y diamantes blanco extra con un peso de 0.18 quilates.",0078370,ORO BLANCO,"DIAMANTES,RUBIES","COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-rubi-y-brillantes-0-18-ct/
https://robertojoyero.com/wp-content/uploads/0078432.jpg, Sortija doble pirámide oro blanco y brillantes,1.105 ,Realizada en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.16 quilates.,0078432,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-doble-piramide-oro-blanco-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0078431.jpg, Sortija doble pirámide oro amarillo y brillantes,1.105 ,Realizada en oro amarillo de 18 quilates y diamantes blanco extra con un peso de 0.16 quilates.,0078431,ORO AMARILLO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-doble-piramide-oro-amarillo-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0078433.jpg, Sortija doble pirámide oro rosa y brillantes,1.105 ,Realizada en oro rosado de 18 quilates y diamantes blanco extra con un peso de 0.16 quilates.,0078433,ORO ROSA,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-doble-piramide-oro-rosa-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0077287.jpg, Sortija oro blanco roseta con brillantes y rubí,3.650 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.90 quilates y un rubí central con un peso de 0.79 quilates.",0077287,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-roseta-con-brillantes-y-rubi/
https://robertojoyero.com/wp-content/uploads/0077289.jpg, Sortija oro blanco roseta con btes. y esmeralda,3.565 ,"Realizada en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.42 quilates y una esmeralda central con un peso de 0.78 quilates.",0077289,ORO BLANCO,"DIAMANTES,ESMERALDAS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-roseta-con-btes-y-esmeralda/
https://robertojoyero.com/wp-content/uploads/0077593.jpg, Sortija solitario oro blanco y brillantes,3.265 ,"Realizada en oro blanco de 18 quilates, con un diamante blanco extra central de 0.40 quilates, flanqueado por diamantes blanco extra con un peso de 0.14 quilates.",0077593,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-solitario-oro-blanco-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0077591.jpg, Media alianza oro blanco con 9 brillantes 1.00 ct,3.270 ,Realizada en oro blanco de 18 quilates y diamantes blanco extra con un peso de 1.00 quilates.,0077591,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-con-9-brillantes-1-00-ct/
https://robertojoyero.com/wp-content/uploads/0077594.jpg, Media alianza oro blanco con 9 brillantes 0.50 ct,1.550 ,Realizada en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.50 quilates.,0077594,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-con-9-brillantes-0-50-ct/
https://robertojoyero.com/wp-content/uploads/0077598.jpg, Media alianza oro blanco con 9 brillantes 0.22 ct,890 ,Realizada en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.22 quilates.,0077598,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-con-9-brillantes-0-22-ct/
https://robertojoyero.com/wp-content/uploads/0077595.jpg, Media alianza oro blanco con 9 brillantes 0.80 ct,2.555 ,Realizada en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.80 quilates.,0077595,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-con-9-brillantes-0-80-ct/
https://robertojoyero.com/wp-content/uploads/0077600.jpg, Media alianza oro blanco con 7 rubies 0.72 ct,960 ,Realizada en oro blanco de 18 quilates y rubies con un peso de 0.72 quilates.,0077600,ORO BLANCO,RUBIES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-con-7-rubies-0-72-ct/
https://robertojoyero.com/wp-content/uploads/0077653.jpg," Sortija oro blanco, brillantes y zafiro rosa",2.645 ,"Realizada en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.36 quilates y un zafiro central de color rosa con un peso de 1.28 quilates.",0077653,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiro-rosa/
https://robertojoyero.com/wp-content/uploads/0078984.jpg," Sortija oro blanco, brillantes y rubies",7.865 ,"Realizada en oro blanco de 18 quilates, rubís con un peso total de 1.63 quilates, y diamantes blanco extra con un peso total de 0.32 quilates.",0078984,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubies-2/
https://robertojoyero.com/wp-content/uploads/0079105.jpg, Sortija oro blanco y brillantes 0.81 ct,3.200 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.81 quilates.,0079105,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-81-ct/
https://robertojoyero.com/wp-content/uploads/0076537.jpg, Media alianza oro blanco y 7 brillantes 0.25 ct,850 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.25 quilates.,0076537,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-7-brillantes-0-25-ct/
https://robertojoyero.com/wp-content/uploads/0076641.jpg, Media alianza oro blanco y brillantes 0.77 ct,2.690 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.77 quilates.,0076641,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-77-ct/
https://robertojoyero.com/wp-content/uploads/0076647.jpg, Media alianza oro blanco y brillantes 0.63 ct,2.170 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.63 quilates.,0076647,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-63-ct-2/
https://robertojoyero.com/wp-content/uploads/0076694.jpg, Sortija oro blanco y brillantes,730 ,"Realizado en oro blanco de 18 quilates, 18 diamantes blanco extra con un peso de 0.05 quilates y un diamante blanco extra con un peso de 0.10 quilates.",0076694,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-16/
